website_url,technical_name
/shop/account-constraints-166,account_constraints
/shop/account-create-cash-basis-entry-hook-4783,account_create_tax_cash_basis_entry_hook
/shop/account-credit-control-171,account_credit_control
/shop/account-credit-control-attach-invoices-716738,account_credit_control_attach_invoice
/shop/account-credit-control-payment-details-3056,account_credit_control_payment_details
/shop/account-credit-control-queue-job-5177,account_credit_control_queue_job
/shop/account-cryptocurrency-3057,account_cryptocurrency
/shop/account-cut-off-accrual-order-base-716160,account_cutoff_accrual_order_base
/shop/account-cut-off-accrual-order-stock-base-716165,account_cutoff_accrual_order_stock_base
/shop/account-cut-off-accrual-purchase-716161,account_cutoff_accrual_purchase
/shop/account-cut-off-accrual-purchase-stock-716162,account_cutoff_accrual_purchase_stock
/shop/account-cut-off-accrual-sale-716163,account_cutoff_accrual_sale
/shop/account-cut-off-accrual-sale-stock-716164,account_cutoff_accrual_sale_stock
/shop/account-cut-off-accrual-sale-stock-delivery-716471,account_cutoff_accrual_sale_stock_delivery
/shop/account-cut-off-base-180,account_cutoff_base
/shop/account-cut-off-picking-12143,account_cutoff_picking
/shop/account-cut-off-prepaid-181,account_cutoff_prepaid
/shop/account-cut-off-start-end-dates-9501,account_cutoff_start_end_dates
/shop/account-dashboard-banner-716690,account_dashboard_banner
/shop/account-dashboard-banner-mis-builder-717087,account_dashboard_banner_mis_builder
/shop/account-document-reversal-4792,account_document_reversal
/shop/account-draft-invoice-print-182,account_draft_invoice_print
/shop/account-due-list-payment-715544,account_due_list_payment
/shop/account-early-payment-discount-3060,account_early_payment_discount
/shop/accountedge-tax-code-461,account_tax_accountedge
/shop/account-edi-no-autocreate-partner-717003,account_edi_no_autocreate_partner
/shop/account-edi-no-product-name-match-717004,account_edi_no_product_name_match
/shop/account-edi-ubl-cii-supplier-invoice-number-717005,account_edi_ubl_cii_supplier_invoice_number
/shop/account-e-invoice-generate-190,account_e-invoice_generate
/shop/account-e-invoice-generate-9194,account_einvoice_generate
/shop/account-export-csv-195,account_export_csv
/shop/account-financial-discount-11190,account_financial_discount
/shop/account-financial-reports-196,account_financial_report
/shop/account-financial-reports-sale-716016,account_financial_report_sale
/shop/account-financial-report-web-200,account_financial_report_web
/shop/account-financial-risk-3062,account_financial_risk
/shop/account-fiscal-month-3065,account_fiscal_month
/shop/account-fiscal-position-allowed-journal-5721,account_fiscal_position_allowed_journal
/shop/account-fiscal-position-allowed-journal-purchase-715903,account_fiscal_position_allowed_journal_purchase
/shop/account-fiscal-position-allowed-journal-purchase-715904,account_fiscal_position_allowed_journal_sale_purchase
/shop/account-fiscal-position-autodetect-optional-vies-9371,account_fiscal_position_autodetect_optional_vies
/shop/account-fiscal-position-partner-type-6542,account_fiscal_position_partner_type
/shop/account-fiscal-position-product-715527,account_fiscal_position_product
/shop/account-fiscal-position-rule-209,account_fiscal_position_rule
/shop/account-fiscal-position-rule-purchase-210,account_fiscal_position_rule_purchase
/shop/account-fiscal-position-rule-sale-211,account_fiscal_position_rule_sale
/shop/account-fiscal-position-rule-sale-shop-3067,account_fiscal_position_rule_sale_shop
/shop/account-fiscal-position-rule-sale-stock-4935,account_fiscal_position_rule_sale_stock
/shop/account-fiscal-position-rules-for-quebec-canada-1268,l10n_ca_qc_account_fiscal_position_rule
/shop/account-fiscal-position-rule-stock-213,account_fiscal_position_rule_stock
/shop/account-fiscal-position-type-5340,account_fiscal_position_type
/shop/account-fiscal-position-usage-group-5254,account_fiscal_position_usage_group
/shop/account-fiscal-position-vat-check-214,account_fiscal_position_vat_check
/shop/account-fiscal-position-vies-warning-716865,account_fiscal_position_vies_warning
/shop/account-fiscal-year-215,account_fiscal_year
/shop/account-fiscal-year-closing-range-717245,account_fiscal_year_closing_range
/shop/account-fiscal-year-reopen-3068,account_fiscal_year_reopen
/shop/account-fixed-discount-263,account_invoice_fixed_discount
/shop/account-fixed-triple-discount-717229,account_invoice_fixed_triple_discount
/shop/account-force-early-payment-discount-716948,account_force_early_discount
/shop/account-forex-spot-3069,account_fx_spot
/shop/account-global-discount-5098,account_global_discount
/shop/account-group-invoice-lines-3071,account_group_invoice_line
/shop/account-group-invoice-lines-3072,account_group_invoice_lines
/shop/account-group-menu-3073,account_group_menu
/shop/account-id-on-expense-line-1096,hr_expense_line_account
/shop/accounting-account-move-line-partner-s-country-9903,account_move_line_partner_country
/shop/accounting-financial-report-horizontal-198,account_financial_report_horizontal
/shop/accounting-fincnaial-report-operating-unit-8882,account_financial_report_operating_unit
/shop/accounting-import-cresus-1298,l10n_ch_import_cresus
/shop/accounting-import-winbiz-1300,l10n_ch_import_winbiz
/shop/accounting-partner-category-715538,accounting_partner_category
/shop/accounting-payment-access-478,account_voucher_killer
/shop/accounting-subsequences-per-fiscal-years-6581,account_subsequence_fiscal_year
/shop/accounting-with-operating-units-370,account_operating_unit
/shop/account-in-payment-716057,account_in_payment
/shop/account-invoice-accrual-177,account_invoice_accrual
/shop/account-invoice-accrual-merge-3075,account_invoice_accrual_merge
/shop/account-invoice-allowed-product-4038,purchase_allowed_product
/shop/account-invoice-alternate-payer-5022,account_invoice_alternate_payer
/shop/account-invoice-anglo-saxon-no-cogs-deferral-3077,account_invoice_anglo_saxon_no_cogs_deferral
/shop/account-invoice-auto-send-by-email-716215,account_invoice_auto_send_by_email
/shop/account-invoice-bank-brand-716279,account_invoice_bank_brand
/shop/account-invoice-base-invoicing-mode-6657,account_invoice_base_invoicing_mode
/shop/account-invoice-blocking-228,account_invoice_blocking
/shop/account-invoice-change-currency-3078,account_invoice_change_currency
/shop/account-invoice-check-picking-date-9519,account_invoice_check_picking_date
/shop/account-invoice-check-total-230,account_invoice_check_total
/shop/account-invoice-check-updates-715530,account_invoice_update_check
/shop/account-invoice-clearing-715458,account_invoice_clearing
/shop/account-invoice-comments-3079,account_invoice_comment_template
/shop/account-invoice-confirm-popup-10822,account_invoice_confirm_popup
/shop/account-invoice-consolidated-4883,account_invoice_consolidated
/shop/account-invoice-constraint-chronology-232,account_invoice_constraint_chronology
/shop/account-invoice-crm-tag-715178,account_invoice_crm_tag
/shop/account-invoice-currency-rate-3080,account_invoice_currency_rate
/shop/account-invoice-custom-rounding-715459,account_invoice_custom_rounding
/shop/account-invoice-date-required-9748,account_invoice_date_required
/shop/account-invoice-delivery-address-3083,account_invoice_delivery_address
/shop/account-invoice-discount-date-715462,account_invoice_discount_date
/shop/account-invoice-discount-display-amount-10550,account_invoice_discount_display_amount
/shop/account-invoice-discount-supplier-info-update-3108,account_invoice_supplierinfo_update_discount
/shop/account-invoice-download-3084,account_invoice_download
/shop/account-invoice-download-ovh-3085,account_invoice_download_ovh
/shop/account-invoice-download-scaleway-715566,account_invoice_download_scaleway
/shop/account-invoice-download-weboob-3086,account_invoice_download_weboob
/shop/account-invoice-edifact-715197,account_invoice_edifact
/shop/account-invoice-entry-date-241,account_invoice_entry_date
/shop/account-invoice-export-5682,account_invoice_export
/shop/account-invoice-export-job-716010,account_invoice_export_job
/shop/account-invoice-factur-x-3087,account_invoice_factur-x
/shop/account-invoice-factur-x-5218,account_invoice_facturx
/shop/account-invoice-google-document-ai-purchase-716516,account_invoice_google_document_ai_purchase
/shop/account-invoice-grouped-by-picking-3105,account_invoice_report_grouped_by_picking
/shop/account-invoice-grouped-by-picking-sale-mrp-5493,account_invoice_report_grouped_by_picking_sale_mrp
/shop/account-invoice-import-265,account_invoice_import
/shop/account-invoice-import-facturae-5645,account_invoice_import_facturae
/shop/account-invoice-import-factur-x-3089,account_invoice_import_factur-x
/shop/account-invoice-import-factur-x-5323,account_invoice_import_facturx
/shop/account-invoice-import-invoice2data-266,account_invoice_import_invoice2data
/shop/account-invoice-import-simple-pdf-9550,account_invoice_import_simple_pdf
/shop/account-invoice-import-simple-pdf-france-11216,l10n_fr_account_invoice_import_simple_pdf
/shop/account-invoice-import-ubl-267,account_invoice_import_ubl
/shop/account-invoice-import-zugferd-3090,account_invoice_import_zugferd
/shop/account-invoice-kanban-275,account_invoice_kanban
/shop/account-invoice-line-default-account-3091,account_invoice_line_default_account
/shop/account-invoice-line-description-277,account_invoice_line_description
/shop/account-invoice-line-gross-price-subtotal-3092,account_invoice_line_price_subtotal_gross
/shop/account-invoice-line-report-279,account_invoice_line_report
/shop/account-invoice-line-sale-line-position-9328,account_invoice_line_sale_line_position
/shop/account-invoice-line-with-sequence-number-280,account_invoice_line_sequence
/shop/account-invoice-margin-4550,account_invoice_margin
/shop/account-invoice-margin-sale-4555,account_invoice_margin_sale
/shop/account-invoice-margin-sale-delivered-sync-9520,account_invoice_margin_sale_delivered_sync
/shop/account-invoice-mass-sending-5470,account_invoice_mass_sending
/shop/account-invoice-mass-sending-direct-print-717114,account_invoice_mass_sending_direct_print
/shop/account-invoice-merge-282,account_invoice_merge
/shop/account-invoice-merge-attachment-3094,account_invoice_merge_attachment
/shop/account-invoice-merge-operating-unit-3095,account_invoice_merge_operating_unit
/shop/account-invoice-merge-payment-283,account_invoice_merge_payment
/shop/account-invoice-merge-purchase-284,account_invoice_merge_purchase
/shop/account-invoice-mode-at-shipping-6658,account_invoice_mode_at_shipping
/shop/account-invoice-mode-daily-715536,account_invoice_mode_daily
/shop/account-invoice-mode-monthly-6659,account_invoice_mode_monthly
/shop/account-invoice-mode-weekly-6667,account_invoice_mode_weekly
/shop/account-invoice-ocr-google-716517,account_invoice_google_document_ai
/shop/account-invoice-origin-link-10823,account_invoice_origin_link
/shop/account-invoice-payment-block-11767,account_invoice_block_payment
/shop/account-invoice-payment-retention-6607,account_invoice_payment_retention
/shop/account-invoice-payments-report-10551,account_invoice_payment_report
/shop/account-invoice-period-usability-3096,account_invoice_period_usability
/shop/account-invoice-pricelist-sale-291,account_invoice_pricelist_sale
/shop/account-invoice-pricelist-sale-stock-3098,account_invoice_pricelist_sale_stock
/shop/account-invoice-pricelist-stock-account-4857,account_invoice_pricelist_stock_account
/shop/account-invoice-purchase-origin-3100,account_invoice_purchase_origin
/shop/account-invoice-qr-code-sepa-payconiq-716390,account_invoice_qr_code_sepa_payconiq
/shop/account-invoice-quantity-multiplier-update-715531,account_invoice_supplierinfo_update_qty_multiplier
/shop/account-invoice-qweb-report-with-operating-unit-3101,account_invoice_qweb_operating_unit
/shop/account-invoice-recipient-bank-currency-716003,account_invoice_recipient_bank_currency
/shop/account-invoice-recompute-tax-lines-12427,account_invoice_recompute_tax
/shop/account-invoice-refund-code-715237,account_invoice_refund_code
/shop/account-invoice-refund-line-4728,account_invoice_refund_line_selection
/shop/account-invoice-refund-reason-5146,account_invoice_refund_reason
/shop/account-invoice-refund-reason-skip-anglo-saxon-12071,account_invoice_refund_reason_skip_anglo_saxon
/shop/account-invoice-reinvoice-refund-9693,account_invoice_refund_reinvoice
/shop/account-invoice-repair-link-4986,account_invoice_repair_link
/shop/account-invoice-report-due-list-4558,account_invoice_report_due_list
/shop/account-invoice-report-grouped-by-ddt-3104,account_invoice_report_ddt_group
/shop/account-invoice-report-header-repeater-715926,account_invoice_report_header_repeater
/shop/account-invoice-report-lot-expiration-date-716638,account_invoice_report_lot_expiration_date
/shop/account-invoice-report-payment-extended-info-5478,account_invoice_report_payment_info
/shop/account-invoice-report-picking-customer-note-716908,account_invoice_report_picking_customer_note
/shop/account-invoice-report-product-sticker-716354,account_invoice_report_product_sticker
/shop/account-invoice-report-salesperson-715929,account_invoice_report_salesperson
/shop/account-invoice-report-utm-716393,account_invoice_report_utm
/shop/account-invoice-report-utm-campaign-716112,account_invoice_report_utm_campaign
/shop/account-invoice-sale-origin-3107,account_invoice_sale_origin
/shop/account-invoice-sale-origin-link-10824,account_invoice_sale_origin_link
/shop/account-invoices-default-code-column-715235,account_invoice_default_code_column
/shop/account-invoice-search-by-reference-309,account_invoice_search_by_reference
/shop/account-invoice-select-for-payment-6442,account_invoice_select_for_payment
/shop/account-invoice-send-template-717314,account_invoice_send_template
/shop/account-invoice-sequence-fix-1341,l10n_es_account_invoice_sequence_fix
/shop/account-invoice-show-currency-rate-6668,account_invoice_show_currency_rate
/shop/account-invoice-start-end-dates-312,account_invoice_start_end_dates
/shop/account-invoice-start-end-dates-on-invoice-715229,account_invoice_start_end_dates_move
/shop/account-invoice-subscription-per-contact-716374,account_invoice_subscription_per_contact
/shop/account-invoices-uom-column-715529,account_invoice_uom_column
/shop/account-invoice-supplier-info-update-313,account_invoice_supplierinfo_update
/shop/account-invoice-supplier-info-update-on-validate-3109,account_invoice_supplierinfo_update_on_validate
/shop/account-invoice-supplier-info-update-variant-3110,account_invoice_supplierinfo_update_variant
/shop/account-invoice-supplier-self-invoice-tax-note-11191,account_invoice_supplier_self_invoice_tax_note
/shop/account-invoice-tax-computation-by-column-321,account_invoice_tax_by_column
/shop/account-invoice-tax-note-4583,account_invoice_tax_note
/shop/account-invoice-template-324,account_invoice_template
/shop/account-invoice-tier-validation-approver-9373,account_invoice_tier_validation_approver
/shop/account-invoice-tier-validation-forward-option-9374,account_invoice_tier_validation_forward
/shop/account-invoice-transmit-method-substitution-rule-5357,account_invoice_transmit_method_substitution_rule
/shop/account-invoice-tree-currency-6423,account_invoice_tree_currency
/shop/account-invoice-triple-discount-327,account_invoice_triple_discount
/shop/account-invoice-triple-discount-2111,purchase_triple_discount
/shop/account-invoice-triple-discount-supplier-info-update-5537,account_invoice_supplierinfo_update_triple_discount
/shop/account-invoice-ubl-193,account_invoice_ubl
/shop/account-invoice-ubl-email-attachment-4796,account_invoice_ubl_email_attachment
/shop/account-invoice-ubl-netherlands-11220,l10n_nl_account_invoice_ubl
/shop/account-invoice-ubl-peppol-12073,account_invoice_ubl_peppol
/shop/account-invoice-view-payment-331,account_invoice_view_payment
/shop/account-invoice-warn-message-5471,account_invoice_warn_message
/shop/account-invoice-zero-3118,account_invoice_zero
/shop/account-invoice-zero-autopay-3119,account_invoice_zero_autopay
/shop/account-invoice-zugferd-3120,account_invoice_zugferd
/shop/account-journal-always-check-date-335,account_journal_always_check_date
/shop/account-journal-async-entry-posted-3121,account_journal_entry_posted_async
/shop/account-journal-dashboard-statement-button-717060,account_journal_dashboard_statement_button
/shop/account-journal-lock-date-3122,account_journal_lock_date
/shop/account-journal-period-close-338,account_journal_period_close
/shop/account-journal-restrict-mode-715231,account_journal_restrict_mode
/shop/account-liquidity-forecast-716658,account_liquidity_forecast
/shop/account-list-inline-edit-715541,account_due_list_edit_inline
/shop/account-loan-management-3124,account_loan
/shop/account-lock-date-update-342,account_lock_date_update
/shop/account-lock-to-date-4787,account_lock_to_date
/shop/account-mail-autosubscribe-9852,account_mail_autosubscribe
/shop/account-manual-currency-715463,account_manual_currency
/shop/account-mass-reconcile-345,account_mass_reconcile
/shop/account-mass-reconcile-as-jobs-11019,account_mass_reconcile_as_job
/shop/account-mass-reconcile-by-manufacturing-order-11020,account_mass_reconcile_by_mrp_production
/shop/account-mass-reconcile-by-purchase-line-346,account_mass_reconcile_by_purchase_line
/shop/account-mass-reconcile-by-sale-line-10182,account_mass_reconcile_by_sale_line
/shop/account-maturity-date-default-9210,account_maturity_date_default
/shop/account-missing-menus-4876,account_menu
/shop/account-missing-menus-saxon-accounting-10561,account_usability
/shop/account-move-analytic-link-716893,account_move_analytic_link
/shop/account-move-analytic-recreate-5034,account_move_analytic_recreate
/shop/account-move-batch-validate-168,account_move_batch_validate
/shop/account-move-budget-4871,account_move_budget
/shop/account-move-cancel-confirm-716023,account_move_cancel_confirm
/shop/account-move-csv-import-dtvf-715265,datev_import_csv_dtvf
/shop/account-move-cut-off-715519,account_move_cutoff
/shop/account-move-delivery-invoice-716970,account_move_delivery_invoice
/shop/account-move-exception-8884,account_move_exception
/shop/account-move-fiscal-month-3066,account_move_fiscal_month
/shop/account-move-fiscal-year-216,account_move_fiscal_year
/shop/account-move-force-removal-5706,account_move_force_removal
/shop/account-move-line-amount-currency-8887,account_move_line_used_currency
/shop/account-move-line-auto-reconcile-hook-4781,account_move_line_auto_reconcile_hook
/shop/account-move-line-check-number-10982,account_move_line_check_number
/shop/account-move-line-import-3129,account_move_line_import
/shop/account-move-line-landed-cost-info-715522,account_move_line_landed_cost_info
/shop/account-move-line-manufacture-information-4655,account_move_line_manufacture_info
/shop/account-move-line-menu-8886,account_move_line_menu
/shop/account-move-line-mrp-info-10553,account_move_line_mrp_info
/shop/account-move-line-payable-receivable-filter-355,account_move_line_payable_receivable_filter
/shop/account-move-line-product-356,account_move_line_product
/shop/account-move-line-purchase-info-357,account_move_line_purchase_info
/shop/account-move-line-reconcile-manual-12339,account_move_line_reconcile_manual
/shop/account-move-line-repair-info-715524,account_move_line_repair_info
/shop/account-move-line-sale-info-6496,account_move_line_sale_info
/shop/account-move-line-stock-move-360,account_move_line_stock_info
/shop/account-move-line-tax-editable-361,account_move_line_tax_editable
/shop/account-move-line-xls-export-358,account_move_line_report_xls
/shop/account-move-multi-company-5326,account_move_multi_company
/shop/account-move-number-sequence-10554,account_move_name_sequence
/shop/account-move-post-block-8885,account_move_post_block
/shop/account-move-post-date-user-715232,account_move_post_date_user
/shop/account-move-print-6660,account_move_print
/shop/account-move-propagate-ref-9853,account_move_propagate_ref
/shop/account-move-reconcile-forbid-cancel-10555,account_move_reconcile_forbid_cancel
/shop/account-move-reconcile-helper-363,account_move_reconcile_helper
/shop/account-move-reversal-choose-method-6578,account_move_reversal_choose_method
/shop/account-move-search-line-715461,account_move_search_line
/shop/account-move-select-reconciliation-3130,account_move_select_reconciliation
/shop/account-move-sent-usability-716068,account_move_sent_usability
/shop/account-move-sub-state-715234,account_move_substate
/shop/account-move-tag-716850,account_move_tag
/shop/account-move-template-365,account_move_template
/shop/account-move-tier-validation-5253,account_move_tier_validation
/shop/account-move-tier-validation-approver-9211,account_move_tier_validation_approver
/shop/account-move-tier-validation-forward-option-10825,account_move_tier_validation_forward
/shop/account-move-total-by-account-internal-group-11565,account_move_total_by_account_internal_group
/shop/account-move-transfer-partner-715523,account_move_transfer_partner
/shop/account-move-update-analytic-11566,account_move_update_analytic
/shop/account-multi-vat-5661,account_multi_vat
/shop/account-multi-vat-sale-5726,account_multi_vat_sale
/shop/account-names-in-catalan-1269,l10n_cat_account
/shop/account-netting-369,account_netting
/shop/account-nfe-nfc-e-integration-10584,l10n_br_account_nfe
/shop/account-outstanding-payments-3138,account_outstanding_payment
/shop/account-parallel-currency-3139,account_parallel_currency
/shop/account-partner-company-group-11192,account_partner_company_group
/shop/account-partner-merge-3141,account_partner_merge
/shop/account-partner-reconcile-396,account_partner_reconcile
/shop/account-partner-required-397,account_partner_required
/shop/account-payment-base-oca-717157,account_payment_base_oca
/shop/account-payment-base-oca-sale-717158,account_payment_base_oca_sale
/shop/account-payment-batch-oca-717160,account_payment_batch_oca
/shop/account-payment-batch-oca-reconcile-717161,account_payment_batch_oca_reconcile
/shop/account-payment-batch-tier-validation-717162,account_payment_batch_oca_tier_validation
/shop/account-payment-draft-move-8889,account_payment_include_draft_move
/shop/account-payment-extension-1229,l10n_br_account_payment_extension
/shop/account-payment-import-multiline-3143,account_payment_import_multiline
/shop/account-payment-import-statement-3144,account_payment_import_statement
/shop/account-payment-invoice-selection-shortcut-413,account_payment_shortcut
/shop/account-payment-jasper-report-3791,nan_account_payment_report
/shop/account-payment-line-cancel-3146,account_payment_line_cancel
/shop/account-payment-mandate-717163,account_payment_mandate
/shop/account-payment-mandate-sale-717159,account_payment_mandate_sale
/shop/account-payment-method-base-716607,account_payment_method_base
/shop/account-payment-method-fs-storage-715298,account_payment_method_fs_storage
/shop/account-payment-mode-406,account_payment_mode
/shop/account-payment-mode-auto-reconcile-11193,account_payment_mode_auto_reconcile
/shop/account-payment-mode-brand-5632,account_payment_mode_brand
/shop/account-payment-mode-default-account-11657,account_payment_mode_default_account
/shop/account-payment-netting-5302,account_payment_netting
/shop/account-payment-notification-11194,account_payment_notification
/shop/account-payment-order-128,account_payment_order
/shop/account-payment-order-email-10355,account_payment_order_vendor_email
/shop/account-payment-order-generate-grouped-moves-11940,account_payment_order_grouped_output
/shop/account-payment-order-lock-draft-715547,account_payment_order_lock_draft
